timestamp,elapsed_seconds,left_ear,right_ear,average_ear,smoothed_ear,eye_state,blink_event,blink_duration,face_detected
2026-08-12T10:59:30.846612,6.1966,0.251355,0.318798,0.285077,0.293552,OPEN,0,0.0,1
2026-08-12T10:59:30.885098,6.2313,0.255163,0.320082,0.287623,0.291477,OPEN,0,0.0,1
2026-08-12T10:59:30.916525,6.265,0.256811,0.323351,0.290081,0.290988,OPEN,0,0.0,1
2026-08-12T10:59:30.965868,6.3106,0.2577,0.31191,0.284805,0.288824,OPEN,0,0.0,1
2026-08-12T10:59:30.985888,6.3348,0.255914,0.312401,0.284158,0.287191,OPEN,0,0.0,1
2026-08-12T10:59:31.004291,6.354,0.262814,0.316342,0.289578,0.288026,OPEN,0,0.0,1
2026-08-12T10:59:31.037901,6.3881,0.264997,0.318828,0.291912,0.289386,OPEN,0,0.0,1
2026-08-12T10:59:31.071046,6.4206,0.265048,0.307492,0.28627,0.288296,OPEN,0,0.0,1
2026-08-12T10:59:31.100445,6.4511,0.273099,0.313192,0.293146,0.289993,OPEN,0,0.0,1
2026-08-12T10:59:31.136467,6.4878,0.284594,0.322604,0.303599,0.294755,OPEN,0,0.0,1
2026-08-12T10:59:31.187621,6.5343,0.296323,0.334329,0.315326,0.301955,OPEN,0,0.0,1
2026-08-12T10:59:31.213096,6.5632,0.290028,0.335605,0.312816,0.305757,OPEN,0,0.0,1
2026-08-12T10:59:31.244615,6.5957,0.294512,0.345002,0.319757,0.310657,OPEN,0,0.0,1
2026-08-12T10:59:31.277209,6.627,0.301757,0.34859,0.325174,0.315738,OPEN,0,0.0,1
2026-08-12T10:59:31.307611,6.6582,0.317983,0.354463,0.336223,0.322907,OPEN,0,0.0,1
2026-08-12T10:59:31.338940,6.6905,0.331796,0.34926,0.340528,0.329075,OPEN,0,0.0,1
2026-08-12T10:59:31.373534,6.7254,0.33865,0.365832,0.352241,0.337183,OPEN,0,0.0,1
2026-08-12T10:59:31.406288,6.7546,0.333131,0.372111,0.352621,0.342586,OPEN,0,0.0,1
2026-08-12T10:59:31.439311,6.7887,0.329146,0.373684,0.351415,0.345676,OPEN,0,0.0,1
2026-08-12T10:59:31.471063,6.8192,0.325273,0.373337,0.349305,0.346946,OPEN,0,0.0,1
2026-08-12T10:59:31.536387,6.8839,0.327583,0.373141,0.350362,0.348142,OPEN,0,0.0,1
2026-08-12T10:59:31.554558,6.9045,0.322739,0.370618,0.346678,0.34763,OPEN,0,0.0,1
2026-08-12T10:59:31.582600,6.9328,0.324317,0.371794,0.348056,0.347779,OPEN,0,0.0,1
2026-08-12T10:59:31.612870,6.9632,0.325321,0.369899,0.34761,0.34772,OPEN,0,0.0,1
2026-08-12T10:59:31.645820,6.9966,0.323596,0.369075,0.346335,0.347235,OPEN,0,0.0,1
2026-08-12T10:59:31.676790,7.027,0.324298,0.371136,0.347717,0.347404,OPEN,0,0.0,1
2026-08-12T10:59:31.730347,7.076,0.318448,0.373384,0.345916,0.346883,OPEN,0,0.0,1
2026-08-12T10:59:31.761404,7.1077,0.320778,0.37138,0.346079,0.346602,OPEN,0,0.0,1
