timestamp,elapsed_seconds,left_ear,right_ear,average_ear,face_detected
2026-08-11T18:40:59.070355,26.2533,0.359817,0.347901,0.353859,1
2026-08-11T18:40:59.108743,26.2922,0.362302,0.348965,0.355634,1
2026-08-11T18:40:59.135469,26.3192,0.358712,0.345916,0.352314,1
2026-08-11T18:40:59.165046,26.3458,0.359886,0.34703,0.353458,1
2026-08-11T18:40:59.190421,26.3745,0.356335,0.33634,0.346337,1
2026-08-11T18:40:59.215633,26.4002,0.355438,0.335098,0.345268,1
2026-08-11T18:40:59.246206,26.4304,0.359432,0.339331,0.349381,1
2026-08-11T18:40:59.273775,26.4565,0.36101,0.341901,0.351456,1
2026-08-11T18:40:59.310703,26.4938,0.365883,0.351482,0.358683,1
2026-08-11T18:40:59.337899,26.5211,0.370711,0.359267,0.364989,1
2026-08-11T18:40:59.379829,26.5638,0.359782,0.344318,0.35205,1
2026-08-11T18:40:59.440554,26.6237,0.147862,0.146592,0.147227,1
2026-08-11T18:40:59.467686,26.6501,0.123993,0.121894,0.122943,1
2026-08-11T18:40:59.507004,26.6886,0.077218,0.086553,0.081885,1
2026-08-11T18:40:59.532245,26.7162,0.06124,0.076308,0.068774,1
2026-08-11T18:40:59.558139,26.7416,0.054975,0.070905,0.06294,1
2026-08-11T18:40:59.585289,26.7699,0.076786,0.074306,0.075546,1
2026-08-11T18:40:59.610989,26.7943,0.083909,0.074659,0.079284,1
2026-08-11T18:40:59.646253,26.8293,0.081428,0.090495,0.085961,1
2026-08-11T18:40:59.671709,26.8555,0.084819,0.097512,0.091165,1
2026-08-11T18:40:59.709538,26.8931,0.203378,0.196868,0.200123,1
2026-08-11T18:40:59.735844,26.9189,0.240314,0.217098,0.228706,1
2026-08-11T18:40:59.773714,26.9572,0.314603,0.308223,0.311413,1
2026-08-11T18:40:59.846840,27.0298,0.35243,0.348061,0.350246,1
2026-08-11T18:40:59.874647,27.0571,0.353509,0.349091,0.3513,1
2026-08-11T18:40:59.900827,27.0845,0.387202,0.362926,0.375064,1
2026-08-11T18:40:59.927517,27.111,0.390045,0.365868,0.377957,1
2026-08-11T18:40:59.954045,27.137,0.389552,0.364052,0.376802,1
2026-08-11T18:40:59.988759,27.1715,0.375964,0.355141,0.365553,1
2026-08-11T18:41:00.016081,27.1992,0.367695,0.349768,0.358732,1
2026-08-11T18:41:00.050488,27.2346,0.35923,0.346443,0.352837,1
2026-08-11T18:41:00.076333,27.2599,0.355527,0.345859,0.350693,1
2026-08-11T18:41:00.109912,27.2935,0.364181,0.351887,0.358034,1
2026-08-11T18:41:00.135613,27.3192,0.366726,0.35455,0.360638,1
2026-08-11T18:41:00.175574,27.3581,0.365371,0.352215,0.358793,1
2026-08-11T18:41:00.240981,27.4244,0.372526,0.356424,0.364475,1
2026-08-11T18:41:00.266858,27.4505,0.375704,0.357993,0.366848,1
2026-08-11T18:41:00.312482,27.4958,0.140778,0.134749,0.137764,1
2026-08-11T18:41:00.340287,27.5232,0.098972,0.096519,0.097746,1
2026-08-11T18:41:00.368211,27.5506,0.084604,0.082724,0.083664,1
2026-08-11T18:41:00.394054,27.5779,0.065013,0.0498,0.057407,1
2026-08-11T18:41:00.419453,27.6034,0.060283,0.039643,0.049963,1
2026-08-11T18:41:00.446055,27.63,0.07889,0.057996,0.068443,1
2026-08-11T18:41:00.473252,27.6564,0.096403,0.080982,0.088692,1
2026-08-11T18:41:00.511711,27.6948,0.279238,0.249319,0.264278,1
2026-08-11T18:41:00.538407,27.7224,0.313613,0.298079,0.305846,1
2026-08-11T18:41:00.580874,27.7647,0.366143,0.340587,0.353365,1
2026-08-11T18:41:00.642048,27.8241,0.365769,0.35047,0.35812,1
2026-08-11T18:41:00.668826,27.8517,0.36553,0.352955,0.359242,1
2026-08-11T18:41:00.702598,27.886,0.371016,0.357059,0.364038,1
2026-08-11T18:41:00.728686,27.9121,0.373822,0.361594,0.367708,1
2026-08-11T18:41:00.755976,27.9381,0.376807,0.366547,0.371677,1
2026-08-11T18:41:00.784849,27.9686,0.380962,0.366636,0.373799,1
2026-08-11T18:41:00.811338,27.9949,0.382872,0.366718,0.374795,1
2026-08-11T18:41:00.848352,28.031,0.379721,0.358094,0.368907,1
2026-08-11T18:41:00.875888,28.0587,0.380148,0.360581,0.370365,1
2026-08-11T18:41:00.910557,28.0941,0.128938,0.158511,0.143725,1
2026-08-11T18:41:00.933759,28.121,0.083598,0.086298,0.084948,1
2026-08-11T18:41:00.973017,28.1582,0.08969,0.051522,0.070606,1
2026-08-11T18:41:01.039746,28.2251,0.207347,0.132823,0.170085,1
2026-08-11T18:41:01.064605,28.2491,0.246297,0.158946,0.202621,1
2026-08-11T18:41:01.102750,28.2861,0.327945,0.283754,0.30585,1
2026-08-11T18:41:01.127953,28.313,0.351197,0.318906,0.335051,1
2026-08-11T18:41:01.154325,28.3376,0.361221,0.333231,0.347226,1
2026-08-11T18:41:01.186102,28.366,0.388135,0.36092,0.374528,1
2026-08-11T18:41:01.212156,28.3954,0.398533,0.372466,0.3855,1
2026-08-11T18:41:01.248076,28.4327,0.407935,0.37901,0.393472,1
2026-08-11T18:41:01.273893,28.4578,0.408166,0.379827,0.393996,1
2026-08-11T18:41:01.309958,28.4932,0.403759,0.380529,0.392144,1
2026-08-11T18:41:01.336659,28.5204,0.399939,0.378638,0.389288,1
2026-08-11T18:41:01.373645,28.5569,0.391168,0.371896,0.381532,1
2026-08-11T18:41:01.440209,28.6236,0.385614,0.373189,0.379401,1
2026-08-11T18:41:01.467689,28.6497,0.386483,0.373753,0.380118,1
2026-08-11T18:41:01.509076,28.6918,0.220232,0.255167,0.237699,1
2026-08-11T18:41:01.536969,28.7193,0.180884,0.221621,0.201252,1
2026-08-11T18:41:01.564821,28.7469,0.167885,0.205711,0.186798,1
2026-08-11T18:41:01.591506,28.7737,0.115876,0.114753,0.115314,1
2026-08-11T18:41:01.618139,28.8018,0.102632,0.083805,0.093219,1
2026-08-11T18:41:01.647538,28.8302,0.142262,0.09613,0.119196,1
2026-08-11T18:41:01.674475,28.8576,0.157797,0.123498,0.140648,1
2026-08-11T18:41:01.712436,28.8951,0.27647,0.237766,0.257118,1
2026-08-11T18:41:01.739513,28.9227,0.305397,0.276208,0.290802,1
2026-08-11T18:41:01.779374,28.9619,0.356817,0.340392,0.348605,1
2026-08-11T18:41:01.839599,29.023,0.394101,0.373994,0.384048,1
2026-08-11T18:41:01.867074,29.0492,0.400161,0.377789,0.388975,1
2026-08-11T18:41:01.905867,29.0871,0.403985,0.376977,0.390481,1
2026-08-11T18:41:01.932438,29.1153,0.403131,0.376383,0.389757,1
2026-08-11T18:41:01.959029,29.1418,0.403398,0.375452,0.389425,1
2026-08-11T18:41:01.988393,29.172,0.393859,0.369873,0.381866,1
2026-08-11T18:41:02.014719,29.1977,0.387435,0.365449,0.376442,1
2026-08-11T18:41:02.046337,29.2304,0.38733,0.377329,0.38233,1
2026-08-11T18:41:02.072869,29.256,0.38745,0.380315,0.383883,1
2026-08-11T18:41:02.108778,29.2933,0.391335,0.384825,0.38808,1
2026-08-11T18:41:02.134525,29.3183,0.392131,0.390297,0.391214,1
2026-08-11T18:41:02.177096,29.3592,0.391221,0.394345,0.392783,1
2026-08-11T18:41:02.245122,29.4284,0.383322,0.385725,0.384524,1
2026-08-11T18:41:02.271712,29.4546,0.38239,0.380847,0.381618,1
2026-08-11T18:41:02.302704,29.486,0.201189,0.211996,0.206592,1
2026-08-11T18:41:02.330574,29.513,0.161698,0.166463,0.164081,1
2026-08-11T18:41:02.357683,29.5411,0.161968,0.147311,0.15464,1
2026-08-11T18:41:02.384820,29.5667,0.116731,0.097813,0.107272,1
2026-08-11T18:41:02.412492,29.5956,0.096447,0.079481,0.087964,1
2026-08-11T18:41:02.449399,29.6333,0.145709,0.096596,0.121152,1
2026-08-11T18:41:02.476111,29.6592,0.162888,0.104388,0.133638,1
2026-08-11T18:41:02.511102,29.694,0.335705,0.26141,0.298558,1
2026-08-11T18:41:02.535377,29.7204,0.364718,0.311264,0.337991,1
2026-08-11T18:41:02.573438,29.7569,0.397471,0.358201,0.377836,1
2026-08-11T18:41:02.642327,29.8248,0.251007,0.27194,0.261474,1
2026-08-11T18:41:02.668936,29.8524,0.233137,0.24236,0.237748,1
2026-08-11T18:41:02.712514,29.8952,0.135233,0.123853,0.129543,1
2026-08-11T18:41:02.739732,29.9227,0.10876,0.099435,0.104098,1
2026-08-11T18:41:02.765341,29.9492,0.097187,0.08615,0.091668,1
2026-08-11T18:41:02.790863,29.9746,0.146997,0.146054,0.146526,1
2026-08-11T18:41:02.817732,30.0004,0.213601,0.19913,0.206366,1
