timestamp,elapsed,face_detected,left_ear,right_ear,average_ear,smoothed_ear,closing_threshold,opening_threshold,eye_state,closure_duration,blink_event,blink_count
33.9999,33.9999,1,0.2901,0.31245,0.30127,0.44988,0.27368,0.32197,OPEN,,0,9
34.0318,34.0318,1,0.15232,0.14391,0.14812,0.30127,0.27368,0.32197,OPEN,,0,9
34.0734,34.0734,1,0.14004,0.13906,0.13955,0.14812,0.27368,0.32197,CLOSING,,0,9
34.0949,34.0949,1,0.18331,0.18112,0.18222,0.14812,0.27368,0.32197,CLOSING,0.02143,0,9
34.1295,34.1295,1,0.22601,0.2039,0.21496,0.18222,0.27368,0.32197,CLOSED,0.05603,0,9
34.1604,34.1604,1,0.23594,0.23736,0.23665,0.21496,0.27368,0.32197,CLOSED,0.08692,0,9
34.1942,34.1942,1,0.26347,0.28084,0.27216,0.23665,0.27368,0.32197,CLOSED,0.12078,0,9
34.2277,34.2277,1,0.30806,0.33082,0.31944,0.27216,0.27368,0.32197,CLOSED,0.15426,0,9
34.2624,34.2624,1,0.34623,0.36985,0.35804,0.31944,0.27368,0.32197,CLOSED,0.18897,0,9
34.3068,34.3068,1,0.37193,0.39214,0.38204,0.35804,0.27368,0.32197,OPENING,0.23336,0,9
34.3328,34.3328,1,0.38493,0.40788,0.39641,0.38204,0.27368,0.32197,OPEN,0.25938,1,10
34.3514,34.3514,1,0.39537,0.4174,0.40639,0.39641,0.27368,0.32197,OPEN,,0,10
34.4034,34.4034,1,0.4032,0.4273,0.41525,0.40639,0.27368,0.32197,OPEN,,0,10
34.4338,34.4338,1,0.39862,0.42824,0.41343,0.41343,0.27368,0.32197,OPEN,,0,10
34.4675,34.4675,1,0.3963,0.42878,0.41254,0.41343,0.27368,0.32197,OPEN,,0,10
34.5022,34.5022,1,0.39834,0.43009,0.41421,0.41343,0.27368,0.32197,OPEN,,0,10
34.5331,34.5331,1,0.40083,0.43293,0.41688,0.41421,0.27368,0.32197,OPEN,,0,10
34.5677,34.5677,1,0.40523,0.43616,0.42069,0.41688,0.27368,0.32197,OPEN,,0,10
34.5993,34.5993,1,0.40979,0.4367,0.42325,0.42069,0.27368,0.32197,OPEN,,0,10
34.6324,34.6324,1,0.41012,0.44298,0.42655,0.42325,0.27368,0.32197,OPEN,,0,10
34.6555,34.6555,1,0.41082,0.44397,0.42739,0.42655,0.27368,0.32197,OPEN,,0,10
34.6877,34.6877,1,0.41465,0.44626,0.43045,0.42739,0.27368,0.32197,OPEN,,0,10
34.7217,34.7217,1,0.41643,0.4483,0.43236,0.43045,0.27368,0.32197,OPEN,,0,10
34.751,34.751,1,0.42199,0.45207,0.43703,0.43236,0.27368,0.32197,OPEN,,0,10
34.7844,34.7844,1,0.42658,0.4557,0.44114,0.43703,0.27368,0.32197,OPEN,,0,10
34.8313,34.8313,1,0.42851,0.4556,0.44206,0.44114,0.27368,0.32197,OPEN,,0,10
34.8629,34.8629,1,0.42822,0.45474,0.44148,0.44148,0.27368,0.32197,OPEN,,0,10
34.8955,34.8955,1,0.42696,0.45411,0.44053,0.44148,0.27368,0.32197,OPEN,,0,10
34.9305,34.9305,1,0.42746,0.45492,0.44119,0.44119,0.27368,0.32197,OPEN,,0,10
34.9634,34.9634,1,0.4228,0.45335,0.43808,0.44053,0.27368,0.32197,OPEN,,0,10
34.9915,34.9915,1,0.42093,0.45136,0.43615,0.43808,0.27368,0.32197,OPEN,,0,10
35.026,35.026,1,0.41572,0.45098,0.43335,0.43615,0.27368,0.32197,OPEN,,0,10
35.0547,35.0547,1,0.41545,0.45084,0.43314,0.43335,0.27368,0.32197,OPEN,,0,10
35.0865,35.0865,1,0.41377,0.44734,0.43055,0.43314,0.27368,0.32197,OPEN,,0,10
35.1216,35.1216,1,0.41321,0.44904,0.43112,0.43112,0.27368,0.32197,OPEN,,0,10
35.1572,35.1572,1,0.40981,0.44508,0.42744,0.43055,0.27368,0.32197,OPEN,,0,10
35.185,35.185,1,0.41015,0.44613,0.42814,0.42814,0.27368,0.32197,OPEN,,0,10
35.2165,35.2165,1,0.2135,0.17472,0.19411,0.42744,0.27368,0.32197,OPEN,,0,10
35.2637,35.2637,1,0.18369,0.12298,0.15333,0.19411,0.27368,0.32197,CLOSING,,0,10
35.2958,35.2958,1,0.14937,0.10251,0.12594,0.15333,0.27368,0.32197,CLOSING,0.03209,0,10
35.3301,35.3301,1,0.14017,0.08161,0.11089,0.12594,0.27368,0.32197,CLOSED,0.06643,0,10
35.3619,35.3619,1,0.14227,0.13357,0.13792,0.12594,0.27368,0.32197,CLOSED,0.09824,0,10
35.3916,35.3916,1,0.1719,0.19366,0.18278,0.13792,0.27368,0.32197,CLOSED,0.12795,0,10
35.4264,35.4264,1,0.23287,0.29163,0.26225,0.18278,0.27368,0.32197,CLOSED,0.16268,0,10
35.4569,35.4569,1,0.29682,0.34781,0.32232,0.26225,0.27368,0.32197,CLOSED,0.19322,0,10
35.4879,35.4879,1,0.34771,0.38472,0.36621,0.32232,0.27368,0.32197,OPENING,0.22421,0,10
35.5218,35.5218,1,0.38909,0.42031,0.4047,0.36621,0.27368,0.32197,OPEN,0.25808,1,11
35.554,35.554,1,0.40993,0.43535,0.42264,0.4047,0.27368,0.32197,OPEN,,0,11
35.5877,35.5877,1,0.43084,0.45417,0.4425,0.42264,0.27368,0.32197,OPEN,,0,11
35.6153,35.6153,1,0.43585,0.46067,0.44826,0.4425,0.27368,0.32197,OPEN,,0,11
35.6467,35.6467,1,0.43329,0.4598,0.44655,0.44655,0.27368,0.32197,OPEN,,0,11
35.6955,35.6955,1,0.42858,0.45468,0.44163,0.44655,0.27368,0.32197,OPEN,,0,11
35.7276,35.7276,1,0.4293,0.45538,0.44234,0.44234,0.27368,0.32197,OPEN,,0,11
35.7614,35.7614,1,0.42804,0.45493,0.44148,0.44163,0.27368,0.32197,OPEN,,0,11
35.794,35.794,1,0.42762,0.45711,0.44236,0.44234,0.27368,0.32197,OPEN,,0,11
35.8257,35.8257,1,0.43621,0.46723,0.45172,0.44236,0.27368,0.32197,OPEN,,0,11
35.8598,35.8598,1,0.44279,0.47463,0.45871,0.45172,0.27368,0.32197,OPEN,,0,11
35.8865,35.8865,1,0.44563,0.47514,0.46039,0.45871,0.27368,0.32197,OPEN,,0,11
35.9197,35.9197,1,0.44665,0.47528,0.46097,0.46039,0.27368,0.32197,OPEN,,0,11
35.952,35.952,1,0.44427,0.47348,0.45887,0.46039,0.27368,0.32197,OPEN,,0,11
35.9846,35.9846,1,0.44218,0.47081,0.4565,0.45887,0.27368,0.32197,OPEN,,0,11
36.0187,36.0187,1,0.43892,0.46596,0.45244,0.4565,0.27368,0.32197,OPEN,,0,11
36.0487,36.0487,1,0.43997,0.46721,0.45359,0.45359,0.27368,0.32197,OPEN,,0,11
36.0964,36.0964,1,0.44111,0.4702,0.45566,0.45359,0.27368,0.32197,OPEN,,0,11
36.1301,36.1301,1,0.44116,0.47144,0.4563,0.45566,0.27368,0.32197,OPEN,,0,11
36.1633,36.1633,1,0.43938,0.47068,0.45503,0.45566,0.27368,0.32197,OPEN,,0,11
36.1915,36.1915,1,0.43745,0.46975,0.4536,0.45503,0.27368,0.32197,OPEN,,0,11
36.2257,36.2257,1,0.43738,0.46871,0.45305,0.4536,0.27368,0.32197,OPEN,,0,11
36.2585,36.2585,1,0.43821,0.47109,0.45465,0.4536,0.27368,0.32197,OPEN,,0,11
36.2927,36.2927,1,0.43979,0.47266,0.45623,0.45465,0.27368,0.32197,OPEN,,0,11
36.3273,36.3273,1,0.44265,0.47571,0.45918,0.45623,0.27368,0.32197,OPEN,,0,11
36.3635,36.3635,1,0.43824,0.47004,0.45414,0.45623,0.27368,0.32197,OPEN,,0,11
36.3838,36.3838,1,0.41336,0.45653,0.43495,0.45414,0.27368,0.32197,OPEN,,0,11
36.4151,36.4151,1,0.25061,0.19278,0.22169,0.43495,0.27368,0.32197,OPEN,,0,11
36.4536,36.4536,1,0.17203,0.12387,0.14795,0.22169,0.27368,0.32197,CLOSING,,0,11
36.4829,36.4829,1,0.14405,0.09051,0.11728,0.14795,0.27368,0.32197,CLOSING,0.02928,0,11
36.5283,36.5283,1,0.16473,0.12442,0.14458,0.14458,0.27368,0.32197,CLOSED,0.07467,0,11
36.5626,36.5626,1,0.19246,0.15902,0.17574,0.14458,0.27368,0.32197,CLOSED,0.10899,0,11
36.597,36.597,1,0.22868,0.17785,0.20327,0.17574,0.27368,0.32197,CLOSED,0.14333,0,11
36.6231,36.6231,1,0.25357,0.24132,0.24744,0.20327,0.27368,0.32197,CLOSED,0.16945,0,11
36.6564,36.6564,1,0.29414,0.31987,0.30701,0.24744,0.27368,0.32197,CLOSED,0.20281,0,11
36.6908,36.6908,1,0.32275,0.35093,0.33684,0.30701,0.27368,0.32197,CLOSED,0.2372,0,11
36.7201,36.7201,1,0.34478,0.38378,0.36428,0.33684,0.27368,0.32197,OPENING,0.26645,0,11
36.7538,36.7538,1,0.36632,0.40999,0.38816,0.36428,0.27368,0.32197,OPEN,0.30023,1,12
36.7827,36.7827,1,0.37809,0.42307,0.40058,0.38816,0.27368,0.32197,OPEN,,0,12
36.8158,36.8158,1,0.38626,0.42834,0.4073,0.40058,0.27368,0.32197,OPEN,,0,12
36.8844,36.8844,1,0.40517,0.43668,0.42093,0.4073,0.27368,0.32197,OPEN,,0,12
36.9182,36.9182,1,0.40874,0.43857,0.42366,0.42093,0.27368,0.32197,OPEN,,0,12
36.9372,36.9372,1,0.41192,0.44219,0.42705,0.42366,0.27368,0.32197,OPEN,,0,12
36.9712,36.9712,1,0.41756,0.447,0.43228,0.42705,0.27368,0.32197,OPEN,,0,12
36.9914,36.9914,1,0.41832,0.44991,0.43411,0.43228,0.27368,0.32197,OPEN,,0,12
37.0253,37.0253,1,0.41895,0.45225,0.4356,0.43411,0.27368,0.32197,OPEN,,0,12
37.0598,37.0598,1,0.4196,0.45265,0.43613,0.4356,0.27368,0.32197,OPEN,,0,12
37.0934,37.0934,1,0.41805,0.45034,0.4342,0.4356,0.27368,0.32197,OPEN,,0,12
37.1321,37.1321,1,0.4164,0.44537,0.43089,0.4342,0.27368,0.32197,OPEN,,0,12
37.1522,37.1522,1,0.41965,0.44665,0.43315,0.43315,0.27368,0.32197,OPEN,,0,12
37.1841,37.1841,1,0.42099,0.44895,0.43497,0.43315,0.27368,0.32197,OPEN,,0,12
37.2153,37.2153,1,0.42079,0.44909,0.43494,0.43494,0.27368,0.32197,OPEN,,0,12
37.2797,37.2797,1,0.42628,0.45765,0.44197,0.43497,0.27368,0.32197,OPEN,,0,12
37.3153,37.3153,1,0.42815,0.45947,0.44381,0.44197,0.27368,0.32197,OPEN,,0,12
37.3345,37.3345,1,0.42904,0.46073,0.44489,0.44381,0.27368,0.32197,OPEN,,0,12
37.366,37.366,1,0.4292,0.46102,0.44511,0.44489,0.27368,0.32197,OPEN,,0,12
37.3983,37.3983,1,0.42998,0.46179,0.44589,0.44511,0.27368,0.32197,OPEN,,0,12
37.4235,37.4235,1,0.43011,0.46163,0.44587,0.44587,0.27368,0.32197,OPEN,,0,12
37.4575,37.4575,1,0.42833,0.45999,0.44416,0.44587,0.27368,0.32197,OPEN,,0,12
37.4877,37.4877,1,0.42952,0.4608,0.44516,0.44516,0.27368,0.32197,OPEN,,0,12
37.5197,37.5197,1,0.43144,0.46211,0.44677,0.44516,0.27368,0.32197,OPEN,,0,12
37.5541,37.5541,1,0.42249,0.45566,0.43907,0.44516,0.27368,0.32197,OPEN,,0,12
37.584,37.584,1,0.41544,0.44462,0.43003,0.43907,0.27368,0.32197,OPEN,,0,12
37.6159,37.6159,1,0.32083,0.2786,0.29972,0.43003,0.27368,0.32197,OPEN,,0,12
37.6804,37.6804,1,0.19002,0.13536,0.16269,0.29972,0.27368,0.32197,OPEN,,0,12
37.7123,37.7123,1,0.14799,0.09077,0.11938,0.16269,0.27368,0.32197,CLOSING,,0,12
37.7323,37.7323,1,0.13133,0.06872,0.10002,0.11938,0.27368,0.32197,CLOSING,0.02003,0,12
37.7557,37.7557,1,0.1309,0.07184,0.10137,0.10137,0.27368,0.32197,CLOSING,0.04343,0,12
37.7916,37.7916,1,0.08638,0.04748,0.06693,,0.27368,0.32197,CLOSING,,0,12
37.8234,37.8234,1,0.10316,0.05816,0.08066,,0.27368,0.32197,CLOSING,,0,12
37.8546,37.8546,1,0.11101,0.07415,0.09258,,0.27368,0.32197,CLOSING,,0,12
37.8874,37.8874,1,0.13233,0.11343,0.12288,0.10137,0.27368,0.32197,CLOSED,0.17505,0,12
37.9218,37.9218,1,0.20751,0.26091,0.23421,0.12288,0.27368,0.32197,CLOSED,0.20955,0,12
37.9553,37.9553,1,0.30286,0.36304,0.33295,0.23421,0.27368,0.32197,CLOSED,0.24304,0,12
37.9904,37.9904,1,0.36256,0.41007,0.38632,0.33295,0.27368,0.32197,OPENING,0.27811,0,12
38.0253,38.0253,1,0.38685,0.41176,0.39931,0.38632,0.27368,0.32197,OPEN,0.31296,1,13
38.0799,38.0799,1,0.4032,0.43211,0.41765,0.39931,0.27368,0.32197,OPEN,,0,13
38.1116,38.1116,1,0.40488,0.4361,0.42049,0.41765,0.27368,0.32197,OPEN,,0,13
38.1443,38.1443,1,0.41825,0.44758,0.43291,0.42049,0.27368,0.32197,OPEN,,0,13
38.1625,38.1625,1,0.41868,0.44982,0.43425,0.43291,0.27368,0.32197,OPEN,,0,13
38.1933,38.1933,1,0.42208,0.45186,0.43697,0.43425,0.27368,0.32197,OPEN,,0,13
38.2233,38.2233,1,0.41914,0.44926,0.4342,0.43425,0.27368,0.32197,OPEN,,0,13
38.2566,38.2566,1,0.41675,0.4476,0.43218,0.4342,0.27368,0.32197,OPEN,,0,13
38.2865,38.2865,1,0.41577,0.44701,0.43139,0.43218,0.27368,0.32197,OPEN,,0,13
38.3195,38.3195,1,0.41615,0.44824,0.43219,0.43218,0.27368,0.32197,OPEN,,0,13
38.3515,38.3515,1,0.41454,0.44502,0.42978,0.43139,0.27368,0.32197,OPEN,,0,13
38.3855,38.3855,1,0.4129,0.44173,0.42731,0.42978,0.27368,0.32197,OPEN,,0,13
38.422,38.422,1,0.4145,0.44207,0.42829,0.42829,0.27368,0.32197,OPEN,,0,13
38.4821,38.4821,1,0.41258,0.43942,0.426,0.42731,0.27368,0.32197,OPEN,,0,13
38.5169,38.5169,1,0.41252,0.44384,0.42818,0.42818,0.27368,0.32197,OPEN,,0,13
